"","color_position","Participant_ID","Condition","condition_str","participant_number","trials_gen.thisTrialN","gen_response_color_index_in_orig_colorbar_space","gen_response_distance_idx","gen_response_distance_dE","gen_signed_distance_idx","trial_within_test_color","idx_for_graph","exemplar_position","color_to_prototype_distance_idx","color_to_prototype_de"
"264",76,"SU23_1002",1,"Light Far",1002,83,39,37,12.67079591,-37,5,80,93,-17,7
"265",29,"SU23_1002",1,"Light Far",1002,84,16,13,6.042933088,-13,5,33,52,-23,7
"266",226,"SU23_1002",1,"Light Far",1002,85,231,5,3.253902756,5,5,230,226,0,0
"267",203,"SU23_1002",1,"Light Far",1002,86,208,5,3.175832046,5,5,207,226,-23,15
"268",185,"SU23_1002",1,"Light Far",1002,87,191,6,3.475117791,6,6,191,158,27,15
"269",52,"SU23_1002",1,"Light Far",1002,88,36,16,4.970063841,-16,6,58,52,0,0
"270",170,"SU23_1002",1,"Light Far",1002,89,171,1,0.560106901,1,5,174,158,12,7
"271",10,"SU23_1003",2,"Dark Far",1003,0,51,41,20.3181949847098,41,1,6,52,-42,15
"272",203,"SU23_1003",2,"Dark Far",1003,1,216,13,4.07538548350744,13,1,199,226,-23,15
"273",158,"SU23_1003",2,"Dark Far",1003,2,159,1,0.457553587946939,1,1,154,158,0,0
"274",29,"SU23_1003",2,"Dark Far",1003,3,47,18,11.9325121142908,18,1,25,52,-23,7
"275",10,"SU23_1003",2,"Dark Far",1003,4,24,14,7.685935569384,14,2,8,52,-42,15
"276",123,"SU23_1003",2,"Dark Far",1003,5,144,21,12.0318250675672,21,1,119,93,30,15
"277",203,"SU23_1003",2,"Dark Far",1003,6,213,10,3.1707851043467,10,2,201,226,-23,15
"278",158,"SU23_1003",2,"Dark Far",1003,7,170,12,5.25681506203045,12,2,156,158,0,0
"279",52,"SU23_1003",2,"Dark Far",1003,8,50,2,1.26074735960135,-2,1,48,52,0,0
"280",185,"SU23_1003",2,"Dark Far",1003,9,204,19,6.70897673184214,19,1,181,158,27,15
"281",146,"SU23_1003",2,"Dark Far",1003,10,168,22,10.1710277551909,22,1,142,158,-12,7
"282",251,"SU23_1003",2,"Dark Far",1003,11,254,3,8.09094417490582,3,1,247,226,25,15
"283",216,"SU23_1003",2,"Dark Far",1003,12,200,16,5.0717555719729,-16,1,212,226,-10,7
"284",76,"SU23_1003",2,"Dark Far",1003,13,86,10,5.59719415378649,10,1,72,93,-17,7
"285",108,"SU23_1003",2,"Dark Far",1003,14,94,14,8.35225821049259,-14,1,104,93,15,7
"286",226,"SU23_1003",2,"Dark Far",1003,15,228,2,0.782991355359103,2,1,222,226,0,0
"287",241,"SU23_1003",2,"Dark Far",1003,16,237,4,2.13834958282088,-4,1,237,226,15,7
"288",185,"SU23_1003",2,"Dark Far",1003,17,201,16,5.7179950115649,16,2,183,158,27,15
"289",108,"SU23_1003",2,"Dark Far",1003,18,87,21,12.254038287427,-21,2,106,93,15,7
"290",216,"SU23_1003",2,"Dark Far",1003,19,225,9,2.88393650979147,9,2,214,226,-10,7
"291",72,"SU23_1003",2,"Dark Far",1003,20,60,12,6.9836165358182,-12,1,68,52,20,7
"292",93,"SU23_1003",2,"Dark Far",1003,21,87,6,3.40099350156045,-6,1,89,93,0,0
"293",72,"SU23_1003",2,"Dark Far",1003,22,58,14,8.18303108687517,-14,2,70,52,20,7
"294",146,"SU23_1003",2,"Dark Far",1003,23,180,34,14.9484921534878,34,2,144,158,-12,7
"295",170,"SU23_1003",2,"Dark Far",1003,24,190,20,7.82095636164549,20,1,166,158,12,7
"296",52,"SU23_1003",2,"Dark Far",1003,25,44,8,5.12170021262037,-8,2,50,52,0,0
"297",133,"SU23_1003",2,"Dark Far",1003,26,185,52,23.461693860212,52,1,129,158,-25,15
"298",93,"SU23_1003",2,"Dark Far",1003,27,82,11,6.19302128021165,-11,2,91,93,0,0
"299",251,"SU23_1003",2,"Dark Far",1003,28,254,3,8.09094417490582,3,2,249,226,25,15
"300",226,"SU23_1003",2,"Dark Far",1003,29,248,22,11.2276342375418,22,2,224,226,0,0
"301",76,"SU23_1003",2,"Dark Far",1003,30,67,9,5.12772019509093,-9,2,74,93,-17,7
"302",123,"SU23_1003",2,"Dark Far",1003,31,84,39,22.8162699949162,-39,2,121,93,30,15
"303",241,"SU23_1003",2,"Dark Far",1003,32,230,11,5.51482155392037,-11,2,239,226,15,7
"304",29,"SU23_1003",2,"Dark Far",1003,33,15,14,6.53168527186293,-14,2,27,52,-23,7
"305",170,"SU23_1003",2,"Dark Far",1003,34,204,34,12.6128008298271,34,2,168,158,12,7
"306",133,"SU23_1003",2,"Dark Far",1003,35,202,69,28.961240026256,69,2,131,158,-25,15
"307",216,"SU23_1003",2,"Dark Far",1003,36,229,13,4.38961470762689,13,3,216,226,-10,7
"308",29,"SU23_1003",2,"Dark Far",1003,37,44,15,9.98481049001403,15,3,29,52,-23,7
"309",76,"SU23_1003",2,"Dark Far",1003,38,58,18,10.4311101815379,-18,3,76,93,-17,7
"310",10,"SU23_1003",2,"Dark Far",1003,39,1,9,10.941393654034,-9,3,10,52,-42,15
"311",203,"SU23_1003",2,"Dark Far",1003,40,216,13,4.07538548350744,13,3,203,226,-23,15
"312",216,"SU23_1003",2,"Dark Far",1003,41,228,12,3.99362047821325,12,4,218,226,-10,7
"313",93,"SU23_1003",2,"Dark Far",1003,42,85,8,4.52073698451452,-8,3,93,93,0,0
"314",72,"SU23_1003",2,"Dark Far",1003,43,72,0,0,0,3,72,52,20,7
"315",133,"SU23_1003",2,"Dark Far",1003,44,108,25,15.2830763482514,-25,3,133,158,-25,15
"316",72,"SU23_1003",2,"Dark Far",1003,45,67,5,2.86821186961669,-5,4,74,52,20,7
"317",203,"SU23_1003",2,"Dark Far",1003,46,220,17,5.26855326060142,17,4,205,226,-23,15
"318",251,"SU23_1003",2,"Dark Far",1003,47,254,3,8.09094417490582,3,3,251,226,25,15
"319",93,"SU23_1003",2,"Dark Far",1003,48,88,5,2.8390017621507,-5,4,95,93,0,0
"320",170,"SU23_1003",2,"Dark Far",1003,49,193,23,8.89663385339636,23,3,170,158,12,7
"321",146,"SU23_1003",2,"Dark Far",1003,50,183,37,16.0704022251562,37,3,146,158,-12,7
"322",123,"SU23_1003",2,"Dark Far",1003,51,95,28,16.9712172519489,-28,3,123,93,30,15
"323",10,"SU23_1003",2,"Dark Far",1003,52,1,9,10.941393654034,-9,4,12,52,-42,15
"324",52,"SU23_1003",2,"Dark Far",1003,53,39,13,8.42320226703444,-13,3,52,52,0,0
"325",158,"SU23_1003",2,"Dark Far",1003,54,194,36,14.4035673658826,36,3,158,158,0,0
"326",185,"SU23_1003",2,"Dark Far",1003,55,212,27,9.21535836814173,27,3,185,158,27,15
"327",108,"SU23_1003",2,"Dark Far",1003,56,116,8,5.01299291929631,8,3,108,93,15,7
"328",241,"SU23_1003",2,"Dark Far",1003,57,245,4,2.20053803069266,4,3,241,226,15,7
"329",158,"SU23_1003",2,"Dark Far",1003,58,195,37,14.7474337940633,37,4,160,158,0,0
"330",185,"SU23_1003",2,"Dark Far",1003,59,181,4,1.53595650251514,-4,4,187,158,27,15
"331",29,"SU23_1003",2,"Dark Far",1003,60,15,14,6.53168527186293,-14,4,31,52,-23,7
"332",226,"SU23_1003",2,"Dark Far",1003,61,229,3,1.19753053164216,3,3,226,226,0,0
"333",108,"SU23_1003",2,"Dark Far",1003,62,82,26,14.9691633252207,-26,4,110,93,15,7
"334",133,"SU23_1003",2,"Dark Far",1003,63,97,36,21.6535838282585,-36,4,135,158,-25,15
"335",123,"SU23_1003",2,"Dark Far",1003,64,74,49,27.8907617136139,-49,4,125,93,30,15
"336",52,"SU23_1003",2,"Dark Far",1003,65,43,9,5.77775888066201,-9,4,54,52,0,0
"337",251,"SU23_1003",2,"Dark Far",1003,66,254,3,8.09094417490582,3,4,253,226,25,15
"338",226,"SU23_1003",2,"Dark Far",1003,67,229,3,1.19753053164216,3,4,228,226,0,0
"339",146,"SU23_1003",2,"Dark Far",1003,68,175,29,13.0156807533692,29,4,148,158,-12,7
"340",170,"SU23_1003",2,"Dark Far",1003,69,192,22,8.54095394778469,22,4,172,158,12,7
"341",241,"SU23_1003",2,"Dark Far",1003,70,233,8,4.14670980486327,-8,4,243,226,15,7
"342",76,"SU23_1003",2,"Dark Far",1003,71,62,14,8.04762739113781,-14,4,78,93,-17,7
"343",185,"SU23_1003",2,"Dark Far",1003,72,207,22,7.67225643891068,22,5,189,158,27,15
"344",93,"SU23_1003",2,"Dark Far",1003,73,89,4,2.27532229445329,-4,5,97,93,0,0
"345",108,"SU23_1003",2,"Dark Far",1003,74,125,17,10.5743890867451,17,5,112,93,15,7
"346",158,"SU23_1003",2,"Dark Far",1003,75,215,57,20.9613196504351,57,5,162,158,0,0
"347",241,"SU23_1003",2,"Dark Far",1003,76,229,12,5.938181335143,-12,5,245,226,15,7
"348",10,"SU23_1003",2,"Dark Far",1003,77,2,8,9.46354958030653,-8,5,14,52,-42,15
"349",93,"SU23_1003",2,"Dark Far",1003,78,84,9,5.07891875243517,-9,6,99,93,0,0
"350",52,"SU23_1003",2,"Dark Far",1003,79,62,10,6.08938435763203,10,5,56,52,0,0
"351",133,"SU23_1003",2,"Dark Far",1003,80,152,19,10.0237446749474,19,5,137,158,-25,15
"352",146,"SU23_1003",2,"Dark Far",1003,81,163,17,8.03297418790932,17,5,150,158,-12,7
"353",72,"SU23_1003",2,"Dark Far",1003,82,74,2,1.13334446841023,2,5,76,52,20,7
"354",76,"SU23_1003",2,"Dark Far",1003,83,66,10,5.70790772064931,-10,5,80,93,-17,7
"355",29,"SU23_1003",2,"Dark Far",1003,84,6,23,12.5164961187259,-23,5,33,52,-23,7
"356",226,"SU23_1003",2,"Dark Far",1003,85,234,8,3.48843607888273,8,5,230,226,0,0
"357",203,"SU23_1003",2,"Dark Far",1003,86,226,23,7.12521815314653,23,5,207,226,-23,15
"358",185,"SU23_1003",2,"Dark Far",1003,87,220,35,11.5365509854133,35,6,191,158,27,15
"359",52,"SU23_1003",2,"Dark Far",1003,88,23,29,19.0277605813109,-29,6,58,52,0,0
"360",170,"SU23_1003",2,"Dark Far",1003,89,207,37,13.560797465743,37,5,174,158,12,7
"361",10,"SU23_1004",1,"Light Far",1004,0,4,6,7.96662021799956,-6,1,6,52,-42,15
"362",203,"SU23_1004",1,"Light Far",1004,1,194,9,5.49595255999824,-9,1,199,226,-23,15
"363",158,"SU23_1004",1,"Light Far",1004,2,167,9,5.14866729580578,9,1,154,158,0,0
"364",29,"SU23_1004",1,"Light Far",1004,3,7,22,11.2276342375418,-22,1,25,52,-23,7
"365",10,"SU23_1004",1,"Light Far",1004,4,3,7,10.2216107697739,-7,2,8,52,-42,15
"366",123,"SU23_1004",1,"Light Far",1004,5,187,64,35.659445701676,64,1,119,93,30,15
"367",203,"SU23_1004",1,"Light Far",1004,6,212,9,5.77775888066201,9,2,201,226,-23,15
"368",158,"SU23_1004",1,"Light Far",1004,7,167,9,5.14866729580578,9,2,156,158,0,0
"369",52,"SU23_1004",1,"Light Far",1004,8,43,9,2.86545486299818,-9,1,48,52,0,0
"370",185,"SU23_1004",1,"Light Far",1004,9,201,16,9.48596417131976,16,1,181,158,27,15
"371",146,"SU23_1004",1,"Light Far",1004,10,172,26,15.0288825241527,26,1,142,158,-12,7
"372",251,"SU23_1004",1,"Light Far",1004,11,252,1,1.36602613783589,1,1,247,226,25,15
"373",216,"SU23_1004",1,"Light Far",1004,12,241,25,12.8281701992511,25,1,212,226,-10,7
"374",76,"SU23_1004",1,"Light Far",1004,13,80,4,1.59944999535108,4,1,72,93,-17,7
"375",108,"SU23_1004",1,"Light Far",1004,14,151,43,25.1548792073692,43,1,104,93,15,7
"376",226,"SU23_1004",1,"Light Far",1004,15,230,4,2.61233879273184,4,1,222,226,0,0
"377",241,"SU23_1004",1,"Light Far",1004,16,230,11,4.97653653076484,-11,1,237,226,15,7
"378",185,"SU23_1004",1,"Light Far",1004,17,185,0,0,0,2,183,158,27,15
"379",108,"SU23_1004",1,"Light Far",1004,18,82,26,11.7228498744165,-26,2,106,93,15,7
"380",216,"SU23_1004",1,"Light Far",1004,19,205,11,7.16412356071167,-11,2,214,226,-10,7
"381",72,"SU23_1004",1,"Light Far",1004,20,77,5,1.95255826032305,5,1,68,52,20,7
"382",93,"SU23_1004",1,"Light Far",1004,21,76,17,7.09937097134519,-17,1,89,93,0,0
"383",72,"SU23_1004",1,"Light Far",1004,22,43,29,9.96844687828543,-29,2,70,52,20,7
"384",146,"SU23_1004",1,"Light Far",1004,23,199,53,29.6657766450498,53,2,144,158,-12,7
"385",170,"SU23_1004",1,"Light Far",1004,24,219,49,29.1870052538865,49,1,166,158,12,7
"386",52,"SU23_1004",1,"Light Far",1004,25,38,14,4.37410625758437,-14,2,50,52,0,0
"387",133,"SU23_1004",1,"Light Far",1004,26,149,16,9.96882242163673,16,1,129,158,-25,15
"388",93,"SU23_1004",1,"Light Far",1004,27,71,22,9.0205282233482,-22,2,91,93,0,0
"389",251,"SU23_1004",1,"Light Far",1004,28,252,1,1.36602613783589,1,2,249,226,25,15
"390",226,"SU23_1004",1,"Light Far",1004,29,229,3,1.96531583104478,3,2,224,226,0,0
"391",76,"SU23_1004",1,"Light Far",1004,30,70,6,2.31931843030759,-6,2,74,93,-17,7
"392",123,"SU23_1004",1,"Light Far",1004,31,172,49,28.3577444548209,49,2,121,93,30,15
"393",241,"SU23_1004",1,"Light Far",1004,32,233,8,3.98860823901287,-8,2,239,226,15,7
"394",29,"SU23_1004",1,"Light Far",1004,33,4,25,16.3052701826006,-25,2,27,52,-23,7
"395",170,"SU23_1004",1,"Light Far",1004,34,150,20,11.5430924827464,-20,2,168,158,12,7
"396",133,"SU23_1004",1,"Light Far",1004,35,115,18,10.5329875807259,-18,2,131,158,-25,15
"397",216,"SU23_1004",1,"Light Far",1004,36,204,12,7.79697613058468,-12,3,216,226,-10,7
"398",29,"SU23_1004",1,"Light Far",1004,37,6,23,12.7991119253414,-23,3,29,52,-23,7
"399",76,"SU23_1004",1,"Light Far",1004,38,64,12,4.54226358898341,-12,3,76,93,-17,7
"400",10,"SU23_1004",1,"Light Far",1004,39,2,8,12.7027215674503,-8,3,10,52,-42,15
"401",203,"SU23_1004",1,"Light Far",1004,40,215,12,7.75639578098561,12,3,203,226,-23,15
"402",216,"SU23_1004",1,"Light Far",1004,41,224,8,5.34948056289215,8,4,218,226,-10,7
"403",93,"SU23_1004",1,"Light Far",1004,42,62,31,12.2953977480231,-31,3,93,93,0,0
"404",72,"SU23_1004",1,"Light Far",1004,43,29,43,13.9636545552751,-43,3,72,52,20,7
"405",133,"SU23_1004",1,"Light Far",1004,44,192,59,32.93244630049,59,3,133,158,-25,15
"406",72,"SU23_1004",1,"Light Far",1004,45,87,15,6.05302171588402,15,4,74,52,20,7
"407",203,"SU23_1004",1,"Light Far",1004,46,220,17,11.0959921505279,17,4,205,226,-23,15
"408",251,"SU23_1004",1,"Light Far",1004,47,248,3,3.64713105702336,-3,3,251,226,25,15
"409",93,"SU23_1004",1,"Light Far",1004,48,66,27,10.869072181774,-27,4,95,93,0,0
"410",170,"SU23_1004",1,"Light Far",1004,49,210,40,23.3866336049804,40,3,170,158,12,7
"411",146,"SU23_1004",1,"Light Far",1004,50,164,18,10.6543758127759,18,3,146,158,-12,7
"412",123,"SU23_1004",1,"Light Far",1004,51,147,24,14.7095794221255,24,3,123,93,30,15
"413",10,"SU23_1004",1,"Light Far",1004,52,4,6,7.96662021799956,-6,4,12,52,-42,15
"414",52,"SU23_1004",1,"Light Far",1004,53,74,22,7.90731630112005,22,3,52,52,0,0
"415",158,"SU23_1004",1,"Light Far",1004,54,139,19,11.5845768682062,-19,3,158,158,0,0
"416",185,"SU23_1004",1,"Light Far",1004,55,211,26,15.8116822778681,26,3,185,158,27,15
"417",108,"SU23_1004",1,"Light Far",1004,56,136,28,16.036385064359,28,3,108,93,15,7
"418",241,"SU23_1004",1,"Light Far",1004,57,233,8,3.98860823901287,-8,3,241,226,15,7
"419",158,"SU23_1004",1,"Light Far",1004,58,141,17,10.3464885153762,-17,4,160,158,0,0
"420",185,"SU23_1004",1,"Light Far",1004,59,166,19,10.6522442335755,-19,4,187,158,27,15
"421",29,"SU23_1004",1,"Light Far",1004,60,7,22,11.2276342375418,-22,4,31,52,-23,7
"422",226,"SU23_1004",1,"Light Far",1004,61,252,26,15.5659928281734,26,3,226,226,0,0
"423",108,"SU23_1004",1,"Light Far",1004,62,180,72,39.660528589373,72,4,110,93,15,7
"424",133,"SU23_1004",1,"Light Far",1004,63,211,78,43.0195391948646,78,4,135,158,-25,15
"425",123,"SU23_1004",1,"Light Far",1004,64,155,32,19.4167639041164,32,4,125,93,30,15
"426",52,"SU23_1004",1,"Light Far",1004,65,43,9,2.86545486299818,-9,4,54,52,0,0
"427",251,"SU23_1004",1,"Light Far",1004,66,253,2,2.8187605440857,2,4,253,226,25,15
"428",226,"SU23_1004",1,"Light Far",1004,67,236,10,5.75967155032789,10,4,228,226,0,0
"429",146,"SU23_1004",1,"Light Far",1004,68,166,20,11.7627676554364,20,4,148,158,-12,7
"430",170,"SU23_1004",1,"Light Far",1004,69,206,36,20.8751955992474,36,4,172,158,12,7
"431",241,"SU23_1004",1,"Light Far",1004,70,231,10,4.58384082264774,-10,4,243,226,15,7
"432",76,"SU23_1004",1,"Light Far",1004,71,58,18,6.66549511243245,-18,4,78,93,-17,7
"433",185,"SU23_1004",1,"Light Far",1004,72,178,7,3.96485010221022,-7,5,189,158,27,15
"434",93,"SU23_1004",1,"Light Far",1004,73,76,17,7.09937097134519,-17,5,97,93,0,0
"435",108,"SU23_1004",1,"Light Far",1004,74,84,24,10.9121362759177,-24,5,112,93,15,7
"436",158,"SU23_1004",1,"Light Far",1004,75,144,14,8.48526048260986,-14,5,162,158,0,0
"437",241,"SU23_1004",1,"Light Far",1004,76,225,16,7.48610970675003,-16,5,245,226,15,7
"438",10,"SU23_1004",1,"Light Far",1004,77,5,5,5.89844534490897,-5,5,14,52,-42,15
"439",93,"SU23_1004",1,"Light Far",1004,78,63,30,11.9432332033281,-30,6,99,93,0,0
"440",52,"SU23_1004",1,"Light Far",1004,79,31,21,6.48664065814832,-21,5,56,52,0,0
"441",133,"SU23_1004",1,"Light Far",1004,80,145,12,7.50687739627481,12,5,137,158,-25,15
"442",146,"SU23_1004",1,"Light Far",1004,81,124,22,13.5216325603913,-22,5,150,158,-12,7
"443",72,"SU23_1004",1,"Light Far",1004,82,68,4,1.5152638468145,-4,5,76,52,20,7
"444",76,"SU23_1004",1,"Light Far",1004,83,74,2,0.783750814905729,-2,5,80,93,-17,7
"445",29,"SU23_1004",1,"Light Far",1004,84,2,27,20.3528753019231,-27,5,33,52,-23,7
"446",226,"SU23_1004",1,"Light Far",1004,85,227,1,0.657885287235583,1,5,230,226,0,0
"447",203,"SU23_1004",1,"Light Far",1004,86,194,9,5.49595255999824,-9,5,207,226,-23,15
"448",185,"SU23_1004",1,"Light Far",1004,87,165,20,11.2095665037097,-20,6,191,158,27,15
"449",52,"SU23_1004",1,"Light Far",1004,88,71,19,6.75959577780658,19,6,58,52,0,0
"450",170,"SU23_1004",1,"Light Far",1004,89,165,5,2.81446514132867,-5,5,174,158,12,7
"451",10,"SU23_1006",1,"Light Far",1006,0,142,132,48.56954868,132,1,6,52,-42,15
"452",203,"SU23_1006",1,"Light Far",1006,1,226,23,15.10630483,23,1,199,226,-23,15
"453",158,"SU23_1006",1,"Light Far",1006,2,166,8,4.586652558,8,1,154,158,0,0
"454",29,"SU23_1006",1,"Light Far",1006,3,141,112,44.92582592,112,1,25,52,-23,7
"455",10,"SU23_1006",1,"Light Far",1006,4,141,131,48.0900898,131,2,8,52,-42,15
"456",123,"SU23_1006",1,"Light Far",1006,5,128,5,2.971439067,5,1,119,93,30,15
"457",203,"SU23_1006",1,"Light Far",1006,6,231,28,18.38517305,28,2,201,226,-23,15
"458",158,"SU23_1006",1,"Light Far",1006,7,162,4,2.315605265,4,2,156,158,0,0
"459",52,"SU23_1006",1,"Light Far",1006,8,51,1,0.329459377,-1,1,48,52,0,0
"460",185,"SU23_1006",1,"Light Far",1006,9,107,78,42.39179978,-78,1,181,158,27,15
"461",146,"SU23_1006",1,"Light Far",1006,10,140,6,3.764076126,-6,1,142,158,-12,7
"462",251,"SU23_1006",1,"Light Far",1006,11,187,64,28.298609,-64,1,247,226,25,15
"463",216,"SU23_1006",1,"Light Far",1006,12,225,9,6.013082717,9,1,212,226,-10,7
"464",76,"SU23_1006",1,"Light Far",1006,13,61,15,5.616612616,-15,1,72,93,-17,7
"465",108,"SU23_1006",1,"Light Far",1006,14,94,14,6.646466573,-14,1,104,93,15,7
"466",226,"SU23_1006",1,"Light Far",1006,15,232,6,3.889106318,6,1,222,226,0,0
"467",241,"SU23_1006",1,"Light Far",1006,16,232,9,4.250594445,-9,1,237,226,15,7
"468",185,"SU23_1006",1,"Light Far",1006,17,198,13,7.651516111,13,2,183,158,27,15
"469",108,"SU23_1006",1,"Light Far",1006,18,89,19,8.824892026,-19,2,106,93,15,7
"470",216,"SU23_1006",1,"Light Far",1006,19,186,30,18.52297179,-30,2,214,226,-10,7
"471",72,"SU23_1006",1,"Light Far",1006,20,45,27,9.361876331,-27,1,68,52,20,7
"472",93,"SU23_1006",1,"Light Far",1006,21,45,48,17.81113645,-48,1,89,93,0,0
"473",72,"SU23_1006",1,"Light Far",1006,22,47,25,8.742852246,-25,2,70,52,20,7
"474",146,"SU23_1006",1,"Light Far",1006,23,113,33,19.631134,-33,2,144,158,-12,7
"475",170,"SU23_1006",1,"Light Far",1006,24,177,7,3.917656504,7,1,166,158,12,7
"476",52,"SU23_1006",1,"Light Far",1006,25,82,30,11.06788267,30,2,50,52,0,0
"477",133,"SU23_1006",1,"Light Far",1006,26,109,24,13.67152661,-24,1,129,158,-25,15
"478",93,"SU23_1006",1,"Light Far",1006,27,43,50,18.39840633,-50,2,91,93,0,0
"479",251,"SU23_1006",1,"Light Far",1006,28,95,156,57.41428282,-156,2,249,226,25,15
"480",226,"SU23_1006",1,"Light Far",1006,29,229,3,1.965315831,3,2,224,226,0,0
"481",76,"SU23_1006",1,"Light Far",1006,30,81,5,2.00599951,5,2,74,93,-17,7
"482",123,"SU23_1006",1,"Light Far",1006,31,81,42,19.98418147,-42,2,121,93,30,15
"483",241,"SU23_1006",1,"Light Far",1006,32,226,15,6.934039833,-15,2,239,226,15,7
"484",29,"SU23_1006",1,"Light Far",1006,33,229,200,90.51663404,200,2,27,52,-23,7
"485",170,"SU23_1006",1,"Light Far",1006,34,156,14,7.989484582,-14,2,168,158,12,7
"486",133,"SU23_1006",1,"Light Far",1006,35,156,23,14.1143061,23,2,131,158,-25,15
"487",216,"SU23_1006",1,"Light Far",1006,36,230,14,9.295428546,14,3,216,226,-10,7
"488",29,"SU23_1006",1,"Light Far",1006,37,227,198,89.86314991,198,3,29,52,-23,7
"489",76,"SU23_1006",1,"Light Far",1006,38,79,3,1.195582886,3,3,76,93,-17,7
"490",10,"SU23_1006",1,"Light Far",1006,39,79,69,22.71369984,69,3,10,52,-42,15
"491",203,"SU23_1006",1,"Light Far",1006,40,79,124,61.6063376,-124,3,203,226,-23,15
"492",216,"SU23_1006",1,"Light Far",1006,41,79,137,67.17621712,-137,4,218,226,-10,7
"493",93,"SU23_1006",1,"Light Far",1006,42,48,45,16.90517194,-45,3,93,93,0,0
"494",72,"SU23_1006",1,"Light Far",1006,43,44,28,9.666758616,-28,3,72,52,20,7
"495",133,"SU23_1006",1,"Light Far",1006,44,107,26,14.66965017,-26,3,133,158,-25,15
"496",72,"SU23_1006",1,"Light Far",1006,45,47,25,8.742852246,-25,4,74,52,20,7
"497",203,"SU23_1006",1,"Light Far",1006,46,169,34,19.56567862,-34,4,205,226,-23,15
"498",251,"SU23_1006",1,"Light Far",1006,47,254,3,4.366557639,3,3,251,226,25,15
"499",93,"SU23_1006",1,"Light Far",1006,48,77,16,6.706340415,-16,4,95,93,0,0
"500",170,"SU23_1006",1,"Light Far",1006,49,153,17,9.756518585,-17,3,170,158,12,7
"501",146,"SU23_1006",1,"Light Far",1006,50,121,25,15.24476505,-25,3,146,158,-12,7
"502",123,"SU23_1006",1,"Light Far",1006,51,111,12,6.623019588,-12,3,123,93,30,15
"503",10,"SU23_1006",1,"Light Far",1006,52,1,9,15.4530978,-9,4,12,52,-42,15
"504",52,"SU23_1006",1,"Light Far",1006,53,46,6,1.934654911,-6,3,52,52,0,0
"505",158,"SU23_1006",1,"Light Far",1006,54,162,4,2.315605265,4,3,158,158,0,0
"506",185,"SU23_1006",1,"Light Far",1006,55,188,3,1.726781723,3,3,185,158,27,15
"507",108,"SU23_1006",1,"Light Far",1006,56,85,23,10.50168472,-23,3,108,93,15,7
"508",241,"SU23_1006",1,"Light Far",1006,57,238,3,2.317556405,-3,3,241,226,15,7
"509",158,"SU23_1006",1,"Light Far",1006,58,152,6,3.571049649,-6,4,160,158,0,0
"510",185,"SU23_1006",1,"Light Far",1006,59,168,17,9.53918044,-17,4,187,158,27,15
"511",29,"SU23_1006",1,"Light Far",1006,60,13,16,7.635108059,-16,4,31,52,-23,7
"512",226,"SU23_1006",1,"Light Far",1006,61,231,5,3.253902756,5,3,226,226,0,0
"513",108,"SU23_1006",1,"Light Far",1006,62,93,15,7.08976499,-15,4,110,93,15,7
"514",133,"SU23_1006",1,"Light Far",1006,63,115,18,10.53298758,-18,4,135,158,-25,15
"515",123,"SU23_1006",1,"Light Far",1006,64,115,8,4.502848348,-8,4,125,93,30,15
"516",52,"SU23_1006",1,"Light Far",1006,65,52,0,0,0,4,54,52,0,0
"517",251,"SU23_1006",1,"Light Far",1006,66,253,2,2.818760544,2,4,253,226,25,15
"518",226,"SU23_1006",1,"Light Far",1006,67,221,5,3.334796931,-5,4,228,226,0,0
"519",146,"SU23_1006",1,"Light Far",1006,68,126,20,12.35087427,-20,4,148,158,-12,7
"520",170,"SU23_1006",1,"Light Far",1006,69,145,25,14.5515941,-25,4,172,158,12,7
"521",241,"SU23_1006",1,"Light Far",1006,70,230,11,4.976536531,-11,4,243,226,15,7
"522",76,"SU23_1006",1,"Light Far",1006,71,52,24,8.683900807,-24,4,78,93,-17,7
"523",185,"SU23_1006",1,"Light Far",1006,72,165,20,11.2095665,-20,5,189,158,27,15
"524",93,"SU23_1006",1,"Light Far",1006,73,41,52,18.97213986,-52,5,97,93,0,0
"525",108,"SU23_1006",1,"Light Far",1006,74,41,67,25.58235611,-67,5,112,93,15,7
"526",158,"SU23_1006",1,"Light Far",1006,75,162,4,2.315605265,4,5,162,158,0,0
"527",241,"SU23_1006",1,"Light Far",1006,76,232,9,4.250594445,-9,5,245,226,15,7
"528",10,"SU23_1006",1,"Light Far",1006,77,0,10,18.51464822,-10,5,14,52,-42,15
"529",93,"SU23_1006",1,"Light Far",1006,78,56,37,14.34564908,-37,6,99,93,0,0
"530",52,"SU23_1006",1,"Light Far",1006,79,39,13,4.075385484,-13,5,56,52,0,0
"531",133,"SU23_1006",1,"Light Far",1006,80,144,11,6.88416671,11,5,137,158,-25,15
"532",146,"SU23_1006",1,"Light Far",1006,81,169,23,13.40508273,23,5,150,158,-12,7
"533",72,"SU23_1006",1,"Light Far",1006,82,49,23,8.111026665,-23,5,76,52,20,7
"534",76,"SU23_1006",1,"Light Far",1006,83,49,27,9.651683734,-27,5,80,93,-17,7
"535",29,"SU23_1006",1,"Light Far",1006,84,20,9,3.98312514,-9,5,33,52,-23,7
"536",226,"SU23_1006",1,"Light Far",1006,85,223,3,1.996517154,-3,5,230,226,0,0
"537",203,"SU23_1006",1,"Light Far",1006,86,208,5,3.175832046,5,5,207,226,-23,15
